replies_count,retweets_count,likes_count,date,High,Low,average_stock
558,1719,38076,2019-04-15,53.776001,51.726002,52.7510015
51,151,1796,2019-04-15,53.776001,51.726002,52.7510015
55,19,692,2019-04-15,53.776001,51.726002,52.7510015
101,33,943,2019-04-12,54.389999,53.366001,53.878
35,45,1058,2019-04-12,54.389999,53.366001,53.878
355,501,26573,2019-04-12,54.389999,53.366001,53.878
117,102,1456,2019-04-12,54.389999,53.366001,53.878
174,138,2064,2019-04-12,54.389999,53.366001,53.878
52,28,870,2019-04-12,54.389999,53.366001,53.878
74,55,980,2019-04-12,54.389999,53.366001,53.878
49,27,851,2019-04-12,54.389999,53.366001,53.878
56,35,1448,2019-04-12,54.389999,53.366001,53.878
894,1150,14597,2019-04-12,54.389999,53.366001,53.878
86,38,1659,2019-04-12,54.389999,53.366001,53.878
145,41,1956,2019-04-12,54.389999,53.366001,53.878
41,45,1563,2019-04-12,54.389999,53.366001,53.878
671,2851,51694,2019-04-12,54.389999,53.366001,53.878
526,1793,28271,2019-04-12,54.389999,53.366001,53.878
79,54,2546,2019-04-12,54.389999,53.366001,53.878
39,50,1855,2019-04-12,54.389999,53.366001,53.878
427,2294,32637,2019-04-12,54.389999,53.366001,53.878
538,3617,51470,2019-04-12,54.389999,53.366001,53.878
73,60,1568,2019-04-12,54.389999,53.366001,53.878
2825,18583,142502,2019-04-12,54.389999,53.366001,53.878
141,465,11360,2019-04-11,54.099998,53.119999,53.6099985
44,21,898,2019-04-11,54.099998,53.119999,53.6099985
732,1091,17461,2019-04-11,54.099998,53.119999,53.6099985
82,31,919,2019-04-11,54.099998,53.119999,53.6099985
23,13,671,2019-04-11,54.099998,53.119999,53.6099985
55,74,1349,2019-04-11,54.099998,53.119999,53.6099985
337,1028,12326,2019-04-11,54.099998,53.119999,53.6099985
56,56,1470,2019-04-10,55.675999,54.577999,55.126999
122,261,4084,2019-04-10,55.675999,54.577999,55.126999
317,1435,26121,2019-04-10,55.675999,54.577999,55.126999
113,274,4645,2019-04-10,55.675999,54.577999,55.126999
693,901,20077,2019-04-10,55.675999,54.577999,55.126999
114,221,1845,2019-04-10,55.675999,54.577999,55.126999
877,3172,32856,2019-04-10,55.675999,54.577999,55.126999
69,44,1157,2019-04-09,55.0,53.922001,54.4610005
156,191,5032,2019-04-09,55.0,53.922001,54.4610005
74,41,1744,2019-04-09,55.0,53.922001,54.4610005
23,25,1043,2019-04-09,55.0,53.922001,54.4610005
49,34,1065,2019-04-08,56.231998,54.088001,55.1599995
43,54,1416,2019-04-08,56.231998,54.088001,55.1599995
62,88,1756,2019-04-08,56.231998,54.088001,55.1599995
22,12,472,2019-04-08,56.231998,54.088001,55.1599995
65,107,1873,2019-04-08,56.231998,54.088001,55.1599995
26,23,821,2019-04-08,56.231998,54.088001,55.1599995
1017,5299,45300,2019-04-08,56.231998,54.088001,55.1599995
227,362,12460,2019-04-08,56.231998,54.088001,55.1599995
50,21,670,2019-04-08,56.231998,54.088001,55.1599995
39,47,866,2019-04-08,56.231998,54.088001,55.1599995
95,74,1187,2019-04-08,56.231998,54.088001,55.1599995
294,625,14142,2019-04-05,55.220001,53.222,54.2210005
307,965,15763,2019-04-05,55.220001,53.222,54.2210005
52,32,703,2019-04-05,55.220001,53.222,54.2210005
324,1083,11444,2019-04-05,55.220001,53.222,54.2210005
76,54,1243,2019-04-05,55.220001,53.222,54.2210005
2471,36089,165598,2019-04-05,55.220001,53.222,54.2210005
19,21,660,2019-04-05,55.220001,53.222,54.2210005
44,46,1255,2019-04-05,55.220001,53.222,54.2210005
14,21,1003,2019-04-05,55.220001,53.222,54.2210005
79,55,1779,2019-04-05,55.220001,53.222,54.2210005
106,169,5706,2019-04-05,55.220001,53.222,54.2210005
37,22,812,2019-04-05,55.220001,53.222,54.2210005
89,63,1017,2019-04-05,55.220001,53.222,54.2210005
246,474,5542,2019-04-05,55.220001,53.222,54.2210005
27,15,615,2019-04-05,55.220001,53.222,54.2210005
41,90,4809,2019-04-05,55.220001,53.222,54.2210005
25,30,789,2019-04-05,55.220001,53.222,54.2210005
37,45,1057,2019-04-05,55.220001,53.222,54.2210005
19,26,1383,2019-04-05,55.220001,53.222,54.2210005
50,61,1779,2019-04-05,55.220001,53.222,54.2210005
27,66,1712,2019-04-05,55.220001,53.222,54.2210005
528,1668,26189,2019-04-05,55.220001,53.222,54.2210005
115,88,3005,2019-04-04,54.240002,52.118,53.179001
24,18,559,2019-04-04,54.240002,52.118,53.179001
39,23,1012,2019-04-04,54.240002,52.118,53.179001
58,42,3354,2019-04-04,54.240002,52.118,53.179001
55,59,1283,2019-04-04,54.240002,52.118,53.179001
199,248,7231,2019-04-04,54.240002,52.118,53.179001
653,2464,22588,2019-04-04,54.240002,52.118,53.179001
23,40,1013,2019-04-04,54.240002,52.118,53.179001
620,777,14878,2019-04-04,54.240002,52.118,53.179001
58,34,1372,2019-04-04,54.240002,52.118,53.179001
25,18,1487,2019-04-04,54.240002,52.118,53.179001
67,75,3300,2019-04-04,54.240002,52.118,53.179001
373,498,19327,2019-04-04,54.240002,52.118,53.179001
342,742,4130,2019-04-03,59.234001,57.433998,58.333999500000004
56,71,2692,2019-04-03,59.234001,57.433998,58.333999500000004
37,35,1213,2019-04-03,59.234001,57.433998,58.333999500000004
66,171,2231,2019-04-03,59.234001,57.433998,58.333999500000004
894,2488,30819,2019-04-03,59.234001,57.433998,58.333999500000004
1078,1953,20121,2019-04-02,57.888,56.776001,57.3320005
1725,16471,138739,2019-04-02,57.888,56.776001,57.3320005
216,497,15519,2019-04-02,57.888,56.776001,57.3320005
558,2414,9028,2019-04-02,57.888,56.776001,57.3320005
555,1573,28740,2019-04-02,57.888,56.776001,57.3320005
60,57,1088,2019-04-02,57.888,56.776001,57.3320005
114,82,1959,2019-04-02,57.888,56.776001,57.3320005
398,503,16704,2019-04-02,57.888,56.776001,57.3320005
59,30,816,2019-04-02,57.888,56.776001,57.3320005
73,34,879,2019-04-02,57.888,56.776001,57.3320005
59,25,1096,2019-04-02,57.888,56.776001,57.3320005
28,21,971,2019-04-02,57.888,56.776001,57.3320005
240,359,8132,2019-04-02,57.888,56.776001,57.3320005
102,29,846,2019-04-01,57.84,56.256001,57.0480005
28,18,530,2019-04-01,57.84,56.256001,57.0480005
293,549,12546,2019-04-01,57.84,56.256001,57.0480005
38,42,1488,2019-04-01,57.84,56.256001,57.0480005
667,2840,36716,2019-04-01,57.84,56.256001,57.0480005
43,18,693,2019-04-01,57.84,56.256001,57.0480005
55,222,1730,2019-04-01,57.84,56.256001,57.0480005
50,40,2713,2019-04-01,57.84,56.256001,57.0480005
154,340,5818,2019-04-01,57.84,56.256001,57.0480005
267,372,18859,2019-04-01,57.84,56.256001,57.0480005
1054,5912,51662,2019-04-01,57.84,56.256001,57.0480005
48,59,2507,2019-03-29,56.032001,54.900002,55.466001500000004
45,21,714,2019-03-29,56.032001,54.900002,55.466001500000004
42,29,956,2019-03-29,56.032001,54.900002,55.466001500000004
235,156,6822,2019-03-28,56.066002,55.02,55.543001000000004
201,115,5931,2019-03-28,56.066002,55.02,55.543001000000004
230,296,12720,2019-03-27,55.074001,53.636002,54.3550015
56,21,812,2019-03-27,55.074001,53.636002,54.3550015
65,45,983,2019-03-27,55.074001,53.636002,54.3550015
172,252,3639,2019-03-26,54.051998,52.886002,53.468999999999994
1046,2676,34402,2019-03-26,54.051998,52.886002,53.468999999999994
306,490,6689,2019-03-26,54.051998,52.886002,53.468999999999994
830,1351,21192,2019-03-26,54.051998,52.886002,53.468999999999994
35,12,656,2019-03-26,54.051998,52.886002,53.468999999999994
544,649,12535,2019-03-26,54.051998,52.886002,53.468999999999994
20,26,835,2019-03-26,54.051998,52.886002,53.468999999999994
31,21,976,2019-03-26,54.051998,52.886002,53.468999999999994
696,1471,38330,2019-03-26,54.051998,52.886002,53.468999999999994
27,17,609,2019-03-26,54.051998,52.886002,53.468999999999994
312,430,4478,2019-03-26,54.051998,52.886002,53.468999999999994
1147,3875,33565,2019-03-26,54.051998,52.886002,53.468999999999994
36,47,1509,2019-03-25,52.636002,50.891998,51.763999999999996
207,112,1981,2019-03-22,54.560001,52.799999,53.68
37,23,644,2019-03-22,54.560001,52.799999,53.68
109,92,1795,2019-03-22,54.560001,52.799999,53.68
42,41,1109,2019-03-22,54.560001,52.799999,53.68
77,97,6681,2019-03-22,54.560001,52.799999,53.68
93,1012,5913,2019-03-22,54.560001,52.799999,53.68
136,81,1702,2019-03-22,54.560001,52.799999,53.68
46,23,958,2019-03-22,54.560001,52.799999,53.68
41,27,1230,2019-03-22,54.560001,52.799999,53.68
46,41,2783,2019-03-22,54.560001,52.799999,53.68
1061,1512,18207,2019-03-22,54.560001,52.799999,53.68
147,152,2484,2019-03-21,55.290001,53.689999,54.489999999999995
55,28,892,2019-03-21,55.290001,53.689999,54.489999999999995
193,282,2547,2019-03-21,55.290001,53.689999,54.489999999999995
129,94,1449,2019-03-21,55.290001,53.689999,54.489999999999995
206,181,5229,2019-03-21,55.290001,53.689999,54.489999999999995
129,140,3678,2019-03-21,55.290001,53.689999,54.489999999999995
71,43,853,2019-03-21,55.290001,53.689999,54.489999999999995
92,67,898,2019-03-21,55.290001,53.689999,54.489999999999995
69,43,1118,2019-03-20,54.993999,53.259998,54.1269985
470,311,11888,2019-03-15,56.743999,54.880001,55.812
83,46,1451,2019-03-15,56.743999,54.880001,55.812
151,338,2794,2019-03-15,56.743999,54.880001,55.812
83,192,3065,2019-03-15,56.743999,54.880001,55.812
77,565,13234,2019-03-15,56.743999,54.880001,55.812
155,119,7603,2019-03-15,56.743999,54.880001,55.812
928,1651,23436,2019-03-15,56.743999,54.880001,55.812
563,2571,17062,2019-03-15,56.743999,54.880001,55.812
100,113,4244,2019-03-14,59.077999,57.658001,58.367999999999995
840,955,30745,2019-03-14,59.077999,57.658001,58.367999999999995
62,73,1078,2019-03-14,59.077999,57.658001,58.367999999999995
42,50,1463,2019-03-14,59.077999,57.658001,58.367999999999995
67,99,7750,2019-03-14,59.077999,57.658001,58.367999999999995
3361,30193,210612,2019-03-14,59.077999,57.658001,58.367999999999995
146,91,4613,2019-03-13,58.397999,56.540001,57.468999999999994
48,21,641,2019-03-13,58.397999,56.540001,57.468999999999994
84,85,4454,2019-03-13,58.397999,56.540001,57.468999999999994
1123,2102,29553,2019-03-12,57.613998,56.212002,56.913
48,25,660,2019-03-12,57.613998,56.212002,56.913
52,30,867,2019-03-12,57.613998,56.212002,56.913
53,29,941,2019-03-12,57.613998,56.212002,56.913
37,16,599,2019-03-12,57.613998,56.212002,56.913
31,21,645,2019-03-12,57.613998,56.212002,56.913
41,16,675,2019-03-12,57.613998,56.212002,56.913
21,13,601,2019-03-12,57.613998,56.212002,56.913
13,8,558,2019-03-12,57.613998,56.212002,56.913
150,53,944,2019-03-12,57.613998,56.212002,56.913
37,24,1132,2019-03-12,57.613998,56.212002,56.913
43,37,1267,2019-03-12,57.613998,56.212002,56.913
86,105,1452,2019-03-12,57.613998,56.212002,56.913
21,14,467,2019-03-12,57.613998,56.212002,56.913
72,25,805,2019-03-12,57.613998,56.212002,56.913
606,487,19146,2019-03-12,57.613998,56.212002,56.913
31,19,711,2019-03-12,57.613998,56.212002,56.913
1255,1457,23915,2019-03-12,57.613998,56.212002,56.913
117,44,1070,2019-03-11,58.256001,56.099998,57.1779995
68,53,1938,2019-03-11,58.256001,56.099998,57.1779995
69,46,1693,2019-03-11,58.256001,56.099998,57.1779995
58,38,1200,2019-03-11,58.256001,56.099998,57.1779995
20,18,838,2019-03-11,58.256001,56.099998,57.1779995
194,435,18230,2019-03-11,58.256001,56.099998,57.1779995
77,113,5664,2019-03-11,58.256001,56.099998,57.1779995
90,121,3557,2019-03-08,57.118,55.178001,56.1480005
122,136,3674,2019-03-08,57.118,55.178001,56.1480005
1569,4652,53538,2019-03-08,57.118,55.178001,56.1480005
79,53,1142,2019-03-08,57.118,55.178001,56.1480005
54,54,1022,2019-03-08,57.118,55.178001,56.1480005
76,66,1276,2019-03-08,57.118,55.178001,56.1480005
379,658,14408,2019-03-08,57.118,55.178001,56.1480005
582,1440,23166,2019-03-07,56.939999,54.849998,55.8949985
36,74,7097,2019-03-07,56.939999,54.849998,55.8949985
2700,38700,257049,2019-03-07,56.939999,54.849998,55.8949985
36,35,1012,2019-03-07,56.939999,54.849998,55.8949985
32,40,1970,2019-03-07,56.939999,54.849998,55.8949985
197,1013,3691,2019-03-07,56.939999,54.849998,55.8949985
29,40,1514,2019-03-07,56.939999,54.849998,55.8949985
164,283,8967,2019-03-07,56.939999,54.849998,55.8949985
685,1586,17250,2019-03-07,56.939999,54.849998,55.8949985
466,1166,57394,2019-03-07,56.939999,54.849998,55.8949985
86,104,1881,2019-03-07,56.939999,54.849998,55.8949985
702,6180,140495,2019-03-06,56.301998,54.877998,55.589997999999994
139,306,16544,2019-03-06,56.301998,54.877998,55.589997999999994
9749,98631,701536,2019-03-06,56.301998,54.877998,55.589997999999994
214,1425,33729,2019-03-05,56.799999,54.02,55.4099995
229,156,8366,2019-03-05,56.799999,54.02,55.4099995
60,47,2608,2019-03-05,56.799999,54.02,55.4099995
465,2655,61602,2019-03-05,56.799999,54.02,55.4099995
293,383,12816,2019-03-04,59.799999,56.556,58.1779995
70,25,2146,2019-03-04,59.799999,56.556,58.1779995
183,90,3701,2019-03-04,59.799999,56.556,58.1779995
75,92,3885,2019-03-04,59.799999,56.556,58.1779995
2816,7725,92601,2019-03-04,59.799999,56.556,58.1779995
168,151,2159,2019-03-04,59.799999,56.556,58.1779995
71,126,7513,2019-03-04,59.799999,56.556,58.1779995
21,25,1306,2019-03-04,59.799999,56.556,58.1779995
55,70,1435,2019-03-04,59.799999,56.556,58.1779995
48,35,1118,2019-03-04,59.799999,56.556,58.1779995
108,34,1179,2019-03-04,59.799999,56.556,58.1779995
47,34,912,2019-03-04,59.799999,56.556,58.1779995
632,960,25218,2019-03-04,59.799999,56.556,58.1779995
647,1806,29560,2019-03-04,59.799999,56.556,58.1779995
2489,9340,77232,2019-03-04,59.799999,56.556,58.1779995
722,2139,32746,2019-03-04,59.799999,56.556,58.1779995
136,261,9037,2019-03-01,61.425999,58.380001,59.903
155,128,4252,2019-03-01,61.425999,58.380001,59.903
100,73,5066,2019-03-01,61.425999,58.380001,59.903
28,15,807,2019-03-01,61.425999,58.380001,59.903
2103,10981,121811,2019-03-01,61.425999,58.380001,59.903
651,726,12719,2019-03-01,61.425999,58.380001,59.903
50,19,1502,2019-03-01,61.425999,58.380001,59.903
81,43,1088,2019-03-01,61.425999,58.380001,59.903
101,77,3245,2019-03-01,61.425999,58.380001,59.903
1104,1138,30274,2019-03-01,61.425999,58.380001,59.903
1599,2664,26471,2019-03-01,61.425999,58.380001,59.903
144,40,979,2019-03-01,61.425999,58.380001,59.903
57,46,777,2019-03-01,61.425999,58.380001,59.903
64,52,953,2019-03-01,61.425999,58.380001,59.903
138,104,1128,2019-03-01,61.425999,58.380001,59.903
444,1472,44734,2019-02-28,64.0,62.161999,63.080999500000004
100,60,3707,2019-02-27,63.259998,60.110001,61.6849995
1959,3009,30143,2019-02-27,63.259998,60.110001,61.6849995
42,80,4938,2019-02-27,63.259998,60.110001,61.6849995
2338,12896,135187,2019-02-27,63.259998,60.110001,61.6849995
1930,1855,66032,2019-02-27,63.259998,60.110001,61.6849995
37,30,2339,2019-02-27,63.259998,60.110001,61.6849995
54,39,1258,2019-02-27,63.259998,60.110001,61.6849995
2129,17652,162883,2019-02-27,63.259998,60.110001,61.6849995
134,77,4480,2019-02-27,63.259998,60.110001,61.6849995
987,1669,58344,2019-02-27,63.259998,60.110001,61.6849995
1813,3233,77391,2019-02-27,63.259998,60.110001,61.6849995
43,60,1146,2019-02-26,60.402,57.754002,59.078001
47,31,950,2019-02-26,60.402,57.754002,59.078001
11,22,863,2019-02-26,60.402,57.754002,59.078001
64,33,1263,2019-02-26,60.402,57.754002,59.078001
35,28,1027,2019-02-26,60.402,57.754002,59.078001
217,173,1710,2019-02-26,60.402,57.754002,59.078001
17,59,1566,2019-02-26,60.402,57.754002,59.078001
62,47,2999,2019-02-26,60.402,57.754002,59.078001
102,85,2078,2019-02-26,60.402,57.754002,59.078001
349,539,4199,2019-02-26,60.402,57.754002,59.078001
2862,42682,364624,2019-02-26,60.402,57.754002,59.078001
1189,6773,75947,2019-02-25,60.580002,59.400002,59.990002000000004
1674,23469,207997,2019-02-25,60.580002,59.400002,59.990002000000004
648,2930,54394,2019-02-25,60.580002,59.400002,59.990002000000004
180,345,13248,2019-02-22,59.299999,58.419998,58.8599985
72,52,1511,2019-02-22,59.299999,58.419998,58.8599985
25,22,924,2019-02-22,59.299999,58.419998,58.8599985
95,80,1997,2019-02-22,59.299999,58.419998,58.8599985
40,35,1200,2019-02-22,59.299999,58.419998,58.8599985
25,30,905,2019-02-22,59.299999,58.419998,58.8599985
37,57,1544,2019-02-22,59.299999,58.419998,58.8599985
25,48,1158,2019-02-22,59.299999,58.419998,58.8599985
49,86,2757,2019-02-22,59.299999,58.419998,58.8599985
72,131,2335,2019-02-22,59.299999,58.419998,58.8599985
55,64,1070,2019-02-22,59.299999,58.419998,58.8599985
32,25,1175,2019-02-22,59.299999,58.419998,58.8599985
834,2475,30367,2019-02-22,59.299999,58.419998,58.8599985
54,20,762,2019-02-21,60.647999,58.099998,59.3739985
121,164,1997,2019-02-21,60.647999,58.099998,59.3739985
21,25,781,2019-02-21,60.647999,58.099998,59.3739985
47,18,624,2019-02-21,60.647999,58.099998,59.3739985
8,14,573,2019-02-21,60.647999,58.099998,59.3739985
26,61,897,2019-02-21,60.647999,58.099998,59.3739985
39,49,1122,2019-02-21,60.647999,58.099998,59.3739985
34,42,930,2019-02-21,60.647999,58.099998,59.3739985
24,18,769,2019-02-21,60.647999,58.099998,59.3739985
15,27,923,2019-02-21,60.647999,58.099998,59.3739985
35,30,699,2019-02-21,60.647999,58.099998,59.3739985
69,35,854,2019-02-21,60.647999,58.099998,59.3739985
26,27,1117,2019-02-21,60.647999,58.099998,59.3739985
16,37,1197,2019-02-21,60.647999,58.099998,59.3739985
90,88,1614,2019-02-21,60.647999,58.099998,59.3739985
54,21,700,2019-02-21,60.647999,58.099998,59.3739985
58,201,1951,2019-02-21,60.647999,58.099998,59.3739985
43,103,1124,2019-02-21,60.647999,58.099998,59.3739985
24,66,1201,2019-02-21,60.647999,58.099998,59.3739985
45,27,908,2019-02-21,60.647999,58.099998,59.3739985
26,44,1195,2019-02-21,60.647999,58.099998,59.3739985
195,997,6366,2019-02-21,60.647999,58.099998,59.3739985
1313,2078,44510,2019-02-21,60.647999,58.099998,59.3739985
274,594,9900,2019-02-21,60.647999,58.099998,59.3739985
1385,1559,46641,2019-02-20,61.259998,59.799999,60.529998500000005
68,40,1211,2019-02-20,61.259998,59.799999,60.529998500000005
2251,8817,129312,2019-02-20,61.259998,59.799999,60.529998500000005
4728,16732,205427,2019-02-20,61.259998,59.799999,60.529998500000005
381,564,23444,2019-02-19,62.307999,61.094002,61.701000500000006
2357,12135,119793,2019-02-19,62.307999,61.094002,61.701000500000006
701,2746,67797,2019-02-15,61.599998,60.779999,61.1899985
1495,11325,155516,2019-02-15,61.599998,60.779999,61.1899985
868,2623,49346,2019-02-14,61.354,60.200001,60.7770005
60,47,3468,2019-02-14,61.354,60.200001,60.7770005
56,66,3629,2019-02-14,61.354,60.200001,60.7770005
97,101,8516,2019-02-14,61.354,60.200001,60.7770005
204,412,12866,2019-02-14,61.354,60.200001,60.7770005
983,1917,23313,2019-02-14,61.354,60.200001,60.7770005
45,41,1394,2019-02-14,61.354,60.200001,60.7770005
56,31,1091,2019-02-14,61.354,60.200001,60.7770005
230,506,12248,2019-02-14,61.354,60.200001,60.7770005
962,4285,39779,2019-02-13,62.549999,61.113998,61.8319985
824,1415,37290,2019-02-13,62.549999,61.113998,61.8319985
52,44,1435,2019-02-13,62.549999,61.113998,61.8319985
1355,15478,76411,2019-02-13,62.549999,61.113998,61.8319985
48,78,1301,2019-02-13,62.549999,61.113998,61.8319985
116,186,3714,2019-02-13,62.549999,61.113998,61.8319985
208,429,7206,2019-02-13,62.549999,61.113998,61.8319985
1300,4348,63530,2019-02-12,63.638,61.924,62.781
130,110,6377,2019-02-12,63.638,61.924,62.781
1323,6447,99700,2019-02-11,63.720001,62.099998,62.9099995
42,27,1124,2019-02-11,63.720001,62.099998,62.9099995
77,105,1650,2019-02-11,63.720001,62.099998,62.9099995
43,17,865,2019-02-11,63.720001,62.099998,62.9099995
31,40,934,2019-02-11,63.720001,62.099998,62.9099995
67,92,1859,2019-02-11,63.720001,62.099998,62.9099995
59,86,1686,2019-02-11,63.720001,62.099998,62.9099995
31,34,907,2019-02-11,63.720001,62.099998,62.9099995
227,340,2344,2019-02-11,63.720001,62.099998,62.9099995
21,14,659,2019-02-11,63.720001,62.099998,62.9099995
91,178,1881,2019-02-11,63.720001,62.099998,62.9099995
11,15,546,2019-02-11,63.720001,62.099998,62.9099995
37,39,943,2019-02-11,63.720001,62.099998,62.9099995
27,38,972,2019-02-11,63.720001,62.099998,62.9099995
27,71,1080,2019-02-11,63.720001,62.099998,62.9099995
29,58,1432,2019-02-11,63.720001,62.099998,62.9099995
25,28,1129,2019-02-11,63.720001,62.099998,62.9099995
42,35,1195,2019-02-11,63.720001,62.099998,62.9099995
26,60,1504,2019-02-11,63.720001,62.099998,62.9099995
628,1787,25189,2019-02-11,63.720001,62.099998,62.9099995
39,49,1426,2019-02-08,61.490002,59.700001,60.595001499999995
35,24,752,2019-02-08,61.490002,59.700001,60.595001499999995
24,43,979,2019-02-08,61.490002,59.700001,60.595001499999995
57,42,1365,2019-02-08,61.490002,59.700001,60.595001499999995
71,52,1668,2019-02-08,61.490002,59.700001,60.595001499999995
110,122,2291,2019-02-07,62.939999,60.599998,61.7699985
774,2334,46665,2019-02-07,62.939999,60.599998,61.7699985
134,189,4097,2019-02-07,62.939999,60.599998,61.7699985
57,68,3416,2019-02-07,62.939999,60.599998,61.7699985
128,135,1559,2019-02-07,62.939999,60.599998,61.7699985
1020,2527,59152,2019-02-07,62.939999,60.599998,61.7699985
2517,13982,155671,2019-02-07,62.939999,60.599998,61.7699985
86,49,918,2019-02-07,62.939999,60.599998,61.7699985
337,1130,12105,2019-02-07,62.939999,60.599998,61.7699985
162,93,3901,2019-02-06,64.848,63.124001,63.9860005
104,59,1748,2019-02-06,64.848,63.124001,63.9860005
135,49,1181,2019-02-06,64.848,63.124001,63.9860005
857,967,32613,2019-02-05,64.487999,62.450001,63.469
249,481,29774,2019-02-05,64.487999,62.450001,63.469
62,45,1254,2019-02-04,63.060001,60.375999,61.718
80,114,2647,2019-02-04,63.060001,60.375999,61.718
29,49,1374,2019-02-04,63.060001,60.375999,61.718
33,80,2276,2019-02-04,63.060001,60.375999,61.718
2160,9463,78777,2019-02-04,63.060001,60.375999,61.718
2484,19825,144609,2019-02-04,63.060001,60.375999,61.718
2595,18317,167967,2019-02-04,63.060001,60.375999,61.718
51,243,2019,2019-02-01,63.220001,60.700001,61.960001000000005
89,74,5409,2019-02-01,63.220001,60.700001,61.960001000000005
39,25,1033,2019-02-01,63.220001,60.700001,61.960001000000005
161,341,7634,2019-02-01,63.220001,60.700001,61.960001000000005
37,52,2427,2019-02-01,63.220001,60.700001,61.960001000000005
13,16,690,2019-02-01,63.220001,60.700001,61.960001000000005
94,215,3415,2019-02-01,63.220001,60.700001,61.960001000000005
29,33,724,2019-02-01,63.220001,60.700001,61.960001000000005
33,32,1078,2019-02-01,63.220001,60.700001,61.960001000000005
15,14,759,2019-02-01,63.220001,60.700001,61.960001000000005
38,58,1236,2019-02-01,63.220001,60.700001,61.960001000000005
25,17,1120,2019-02-01,63.220001,60.700001,61.960001000000005
726,1182,22715,2019-02-01,63.220001,60.700001,61.960001000000005
1448,5747,59789,2019-02-01,63.220001,60.700001,61.960001000000005
29,21,856,2019-02-01,63.220001,60.700001,61.960001000000005
56,80,1398,2019-02-01,63.220001,60.700001,61.960001000000005
38,36,947,2019-02-01,63.220001,60.700001,61.960001000000005
20,32,1040,2019-02-01,63.220001,60.700001,61.960001000000005
81,104,1973,2019-02-01,63.220001,60.700001,61.960001000000005
49,44,956,2019-02-01,63.220001,60.700001,61.960001000000005
38,49,714,2019-01-31,62.312,58.799999,60.5559995
637,2566,19823,2019-01-31,62.312,58.799999,60.5559995
502,2245,21189,2019-01-31,62.312,58.799999,60.5559995
948,3396,31937,2019-01-31,62.312,58.799999,60.5559995
66,30,1358,2019-01-31,62.312,58.799999,60.5559995
537,1391,54687,2019-01-31,62.312,58.799999,60.5559995
124,354,9976,2019-01-31,62.312,58.799999,60.5559995
102,21,687,2019-01-31,62.312,58.799999,60.5559995
31,39,957,2019-01-31,62.312,58.799999,60.5559995
63,28,638,2019-01-31,62.312,58.799999,60.5559995
942,1157,16229,2019-01-30,61.799999,59.698002,60.7490005
167,1111,10335,2019-01-30,61.799999,59.698002,60.7490005
1911,6516,63424,2019-01-30,61.799999,59.698002,60.7490005
1068,4097,39133,2019-01-30,61.799999,59.698002,60.7490005
35,30,2576,2019-01-30,61.799999,59.698002,60.7490005
3954,68448,245201,2019-01-30,61.799999,59.698002,60.7490005
51,20,877,2019-01-29,59.712002,58.360001,59.0360015
674,7450,78520,2019-01-28,59.492001,57.549999,58.521
1909,22487,164504,2019-01-28,59.492001,57.549999,58.521
29,21,679,2019-01-28,59.492001,57.549999,58.521
616,2059,19069,2019-01-28,59.492001,57.549999,58.521
1447,3894,64325,2019-01-28,59.492001,57.549999,58.521
369,2549,92082,2019-01-28,59.492001,57.549999,58.521
252,1867,84891,2019-01-28,59.492001,57.549999,58.521
18000,117097,627284,2019-01-28,59.492001,57.549999,58.521
290,463,13598,2019-01-25,59.703999,57.91,58.8069995
144,202,3222,2019-01-25,59.703999,57.91,58.8069995
67,44,834,2019-01-25,59.703999,57.91,58.8069995
118,54,4009,2019-01-25,59.703999,57.91,58.8069995
77,92,4858,2019-01-25,59.703999,57.91,58.8069995
65,36,2734,2019-01-25,59.703999,57.91,58.8069995
101,118,4278,2019-01-25,59.703999,57.91,58.8069995
2478,5743,109065,2019-01-25,59.703999,57.91,58.8069995
38,29,708,2019-01-25,59.703999,57.91,58.8069995
41,43,1105,2019-01-25,59.703999,57.91,58.8069995
89,44,2532,2019-01-25,59.703999,57.91,58.8069995
1777,4860,53334,2019-01-25,59.703999,57.91,58.8069995
67,142,2864,2019-01-25,59.703999,57.91,58.8069995
56,30,1928,2019-01-25,59.703999,57.91,58.8069995
43,42,2786,2019-01-25,59.703999,57.91,58.8069995
116,177,5817,2019-01-25,59.703999,57.91,58.8069995
1011,3633,47036,2019-01-25,59.703999,57.91,58.8069995
52,41,1057,2019-01-23,58.900002,56.338001,57.619001499999996
112,127,1782,2019-01-23,58.900002,56.338001,57.619001499999996
213,161,1724,2019-01-23,58.900002,56.338001,57.619001499999996
496,842,15928,2019-01-23,58.900002,56.338001,57.619001499999996
146,131,2810,2019-01-23,58.900002,56.338001,57.619001499999996
93,83,1960,2019-01-23,58.900002,56.338001,57.619001499999996
1287,3342,47890,2019-01-23,58.900002,56.338001,57.619001499999996
66,43,1058,2019-01-22,61.599998,59.099998,60.349998
125,146,4227,2019-01-22,61.599998,59.099998,60.349998
371,742,13006,2019-01-22,61.599998,59.099998,60.349998
975,2573,52843,2019-01-22,61.599998,59.099998,60.349998
1029,2027,27280,2019-01-22,61.599998,59.099998,60.349998
158,65,1461,2019-01-17,70.300003,68.830002,69.56500249999999
33,27,859,2019-01-17,70.300003,68.830002,69.56500249999999
75,43,1145,2019-01-17,70.300003,68.830002,69.56500249999999
1660,1965,28959,2019-01-17,70.300003,68.830002,69.56500249999999
